HVP-6.0-SP2p41.1-2199-39494
Interactive Services
AdministrationReportsConfigurationuser: rcronqui@west.com Logout
Customer Usage
Call
Call ID:	e4008-20180619185905186-962
Application Name:	SamsRefillReminderDev
Application Description:	SamsRefillReminderDev
CLID:	9990004328175470041
DNIS:	7513123017
Call Date:	Tuesday, June 19th 2018
Call Utterance:	not available
Event Search
Event ID:	  
Parameter:	
 
Events
Time	ID	Param ID	Utterance
18:59:11	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/index.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.009|documentsize=2971|outcome=success|failover=false|localport=57966|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=68|bytesread=3246|byteswritten=2113|cachedecision=n/a|method=POST	-
18:59:11	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/index.php|fetchtype=vxml|mimetype=text/html	-
18:59:11	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.014|documentsize=17373|outcome=success|failover=false|localport=57968|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=76|bytesread=17674|byteswritten=317|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:11	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:11	log	content=FRAMEWORK FILENAME: /wic/wic/wic/wicstd/framework/v.holly.18.20180619	-
18:59:11	log	content=FRAMEWORK LOGDATA: 1529449145,4008,962,20180619,185905,7513123017,8175470041,samsclub,refillreminder,20,Holly,4008,e4008-20180619185905186-962,linux2441,9990004328175470041	-
18:59:11	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/start.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.079|documentsize=13890|outcome=success|failover=false|localport=57970|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=77|bytesread=14192|byteswritten=1248|cachedecision=n/a|method=POST	-
18:59:11	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/start.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:11	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.015|documentsize=17376|outcome=success|failover=false|localport=57972|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=76|bytesread=17677|byteswritten=317|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:11	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:11	log	content= currentTime=22:59:09 currentTime=17:59:09	-
18:59:11	log	content= Drugs 0 are = Atenolol	-
18:59:11	log	content=AppVersion = 1.0.0	-
18:59:11	log	content=AppVersionDate = 10/03/2017	-
18:59:11	log	content=AppName = refillreminder	-
18:59:11	log	content=ServerAlias = informixdb26	-
18:59:11	log	content=Database = campmgr2	-
18:59:11	log	content=PrimaryServer = ibm90	-
18:59:11	log	content=PrimaryServerMTL = ibm90_spy	-
18:59:11	log	content=PrimaryRealFeed = ibm91_spy	-
18:59:11	log	content=SecondaryServer = ibm90	-
18:59:11	log	content=SecondaryServerMTL = ibm90_spy	-
18:59:11	log	content=SecondaryRealFeed = ibm91_spy	-
18:59:11	log	content=WSSIPrimaryServer = wssi_mtl_Dev	-
18:59:11	log	content=AudioPath = http://promptstore/voice/samsclub/refillreminder/es-us/	-
18:59:11	log	content=EnglishAudioPath = http://promptstore/voice/samsclub/refillreminder/en-us/	-
18:59:11	log	content=SpanishAudioPath = http://promptstore/voice/samsclub/refillreminder/es-us/	-
18:59:11	log	content=DTMFCommonGrammarPath = http://grammarstore/grammar/dtmf/common/	-
18:59:11	log	content=DTMFGrammarPath = http://grammarstore/grammar/dtmf/menu/	-
18:59:11	log	content=DTMFGrammar = dtmf_menu_	-
18:59:11	log	content=WicStdLogFrequency = HOURLY	-
18:59:11	log	content=WicStdLogType = APP	-
18:59:11	log	content=ErrorLogLoc = /wic/wic/samsclub/refillreminder/error/	-
18:59:11	log	content=ErrorLogName = v.error.20180619	-
18:59:11	log	content=LogErrorHeader = DEV,samsclub,refillreminder	-
18:59:11	log	content=EnglishLanguage = english	-
18:59:11	log	content=EnglishAcousticModel = en-us	-
18:59:11	log	content=EnglishAudioTalent = stacey	-
18:59:11	log	content=EnglishTtsTalent = Jill	-
18:59:11	log	content=SpanishLanguage = spanish	-
18:59:11	log	content=SpanishAcousticModel = es-us	-
18:59:11	log	content=SpanishAudioTalent = annamaria	-
18:59:11	log	content=SpanishTtsTalent = Paulina	-
18:59:11	log	content=EnglishDynocatAudioPath = http://promptstore/voice/wicstd//dynocat/	-
18:59:11	log	content=SpanishDynocatAudioPath = http://promptstore/voice/wicstd/annamaria/dynocat/	-
18:59:11	log	content=APN = 7513123017	-
18:59:11	log	content=DNIS = 3123017	-
18:59:11	log	content=ANI = 8175470041	-
18:59:11	log	content=CustomMDY = 06192018	-
18:59:11	log	content=CustomTime = 185905	-
18:59:11	log	content=LeaveMessage = true	-
18:59:11	log	content=RandomDigit =	-
18:59:11	log	content=PrefKey =	-
18:59:11	log	content=Priority =	-
18:59:11	log	content=Version =	-
18:59:11	log	content=Format = 18	-
18:59:11	log	content=Function = 38	-
18:59:11	log	content=Program = 01	-
18:59:11	log	content=Application = 24	-
18:59:11	log	content=Campaign = 2	-
18:59:11	log	content=StoreNumber = 5529	-
18:59:11	log	content=StoreAddress = 11808 Miracle Hills	-
18:59:11	log	content=StoreCity =	-
18:59:11	log	content=StoreState =	-
18:59:11	log	content=StoreCountry =	-
18:59:11	log	content=StoreZipCode =	-
18:59:11	log	content=StoreOpen = 08:00, 08:00, , 08:00, 07:00, 06:00, 05:00	-
18:59:11	log	content=StoreClose = 19:00, 20:00, , 20:00, 19:00, 18:00, 17:00	-
18:59:11	log	content=WaitingInStore =	-
18:59:11	log	content=PharmacyPhone = 8175470223	-
18:59:11	log	content=RecipientId = 2921356	-
18:59:11	log	content=RecipientPhoneNumber = 8175470041	-
18:59:11	log	content=Language = spanish	-
18:59:11	log	content=DateOfBirth = 06/07/2005	-
18:59:11	log	content=FirstName = RonnWV	-
18:59:11	log	content=LastName =	-
18:59:11	log	content=RxCount = 2	-
18:59:11	log	content=MessageId =	-
18:59:11	log	content=TotalPrice = $6	-
18:59:11	log	content=todayCompleted = 0	-
18:59:11	log	content=RxNumber_0 = 6635643	-
18:59:11	log	content=RxPrice_0 =	-
18:59:11	log	content=RxDrug_0 = Atenolol	-
18:59:11	log	content=RxGPI_0 = 123455	-
18:59:11	log	content=RxPickupDateTime_0 =	-
18:59:11	log	content=RxNumber_1 = 6635642	-
18:59:11	log	content=RxPrice_1 =	-
18:59:11	log	content=RxDrug_1 = Benazepril	-
18:59:11	log	content=RxGPI_1 = 123455	-
18:59:11	log	content=RxPickupDateTime_1 =	-
18:59:11	log	content=RxNumber_2 =	-
18:59:11	log	content=RxPrice_2 =	-
18:59:11	log	content=RxDrug_2 =	-
18:59:11	log	content=RxGPI_2 =	-
18:59:11	log	content=RxPickupDateTime_2 =	-
18:59:11	log	content=RxNumber_3 =	-
18:59:11	log	content=RxPrice_3 =	-
18:59:11	log	content=RxDrug_3 =	-
18:59:11	log	content=RxGPI_3 =	-
18:59:11	log	content=RxPickupDateTime_3 =	-
18:59:11	log	content=RxNumber_4 =	-
18:59:11	log	content=RxPrice_4 =	-
18:59:11	log	content=RxDrug_4 =	-
18:59:11	log	content=RxGPI_4 =	-
18:59:11	log	content=RxPickupDateTime_4 =	-
18:59:11	log	content=RxNumber_5 =	-
18:59:11	log	content=RxPrice_5 =	-
18:59:11	log	content=RxDrug_5 =	-
18:59:11	log	content=RxGPI_5 =	-
18:59:11	log	content=RxPickupDateTime_5 =	-
18:59:11	log	content=RxNumber_6 =	-
18:59:11	log	content=RxPrice_6 =	-
18:59:11	log	content=RxDrug_6 =	-
18:59:11	log	content=RxGPI_6 =	-
18:59:11	log	content=RxPickupDateTime_6 =	-
18:59:11	log	content=RxNumber_7 =	-
18:59:11	log	content=RxPrice_7 =	-
18:59:11	log	content=RxDrug_7 =	-
18:59:11	log	content=RxGPI_7 =	-
18:59:11	log	content=RxPickupDateTime_7 =	-
18:59:11	log	content=RxNumber_8 =	-
18:59:11	log	content=RxPrice_8 =	-
18:59:11	log	content=RxDrug_8 =	-
18:59:11	log	content=RxGPI_8 =	-
18:59:11	log	content=RxPickupDateTime_8 =	-
18:59:11	log	content=PatientLanguage = 102	-
18:59:11	log	content=CombinedState =	-
18:59:11	log	content=DrugIndex = 0	-
18:59:11	log	content=OptInDate =	-
18:59:11	log	content=OrderDateTime =	-
18:59:11	log	content=ShipmentId =	-
18:59:11	log	content=ShipmentDate =	-
18:59:11	log	content=TransferNumber = 8175470223	-
18:59:11	log	content=WestTZ = -5	-
18:59:11	log	content=WorkOrderId = 91122304041	-
18:59:11	log	content=RefillArray = Array	-
18:59:11	log	content=ExitPage =	-
18:59:11	log	content=WorkOrderType =	-
18:59:11	log	content=WorkOrderPriority = 4	-
18:59:11	log	content=RefillNone = true	-
18:59:11	log	content=RefillHasBeenCompleted = no	-
18:59:11	log	content=AudioTalent = annamaria	-
18:59:11	log	content=TtsTalent = Paulina	-
18:59:11	log	content=DynocatAudioPath = http://promptstore/voice/wicstd/annamaria/dynocat/	-
18:59:11	log	content=GrammarPath =	-
18:59:11	log	content=AcousticModel = es-us	-
18:59:11	log	content=VoiceGrammar =	-
18:59:11	log	content=CurrentTime = 17:59:09	-
18:59:11	log	content=DrugArray = Array	-
18:59:11	log	content=NoDrugNames = false	-
18:59:11	log	content=GPIArray = Array	-
18:59:11	log	content=DrugNumberArray = Array	-
18:59:11	log	content=StoreCloseTime = 19:00	-
18:59:11	log	content=isHoliday = false	-
18:59:11	log	content=NextDayIndex = 1	-
18:59:11	log	content=isSunday =	-
18:59:11	log	content=NextDate = 0620	-
18:59:11	log	content=AgeInYears = 13	-
18:59:11	log	content=isMinor = true	-
18:59:11	log	expr=start,Doing AMD	-
18:59:11	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/amd.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.008|documentsize=2651|outcome=success|failover=false|localport=57974|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=75|bytesread=2926|byteswritten=316|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:11	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/amd.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:11	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.015|documentsize=17376|outcome=success|failover=false|localport=57976|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=76|bytesread=17677|byteswritten=317|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:11	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/subdialog.php?v=1.8|fetchtype=vxml|mimetype=application/voicexml+xml|incache=false|latency=0.003|documentsize=17206|outcome=success|failover=false|localport=37476|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=44|bytesread=17463|byteswritten=186|cachedecision=nc(no expiration)|method=GET	-
18:59:11	document dump	URL=http://vxmlapps/vxml/amd/subdialog.php?v=1.8|fetchtype=vxml|mimetype=application/voicexml+xml	-
18:59:11	document dump	URL=/opt/holly/client/data/dnis/all.js|fetchtype=script|mimetype=test/javascript	-
18:59:11	asr session	asrengine=soundecision|sessionid=61219bba741411e8|address=127.0.0.1:8554|server=-|setuptime=0.005|endpoint=127.0.0.1:5998	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/audio/silence250ms.au|fetchtype=audio|mimetype=audio/basic|incache=false|latency=0.002|documentsize=2000|outcome=success|failover=false|localport=37480|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=2235|byteswritten=300|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/audio/silence250ms.au|fetchtype=audio|mimetype=audio/basic|incache=false|latency=0.002|documentsize=2000|outcome=success|failover=false|localport=37482|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=2235|byteswritten=300|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/audio/silence250ms.au|fetchtype=audio|mimetype=audio/basic|incache=false|latency=0.002|documentsize=2000|outcome=success|failover=false|localport=37484|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=2235|byteswritten=300|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/audio/silence250ms.au|fetchtype=audio|mimetype=audio/basic|incache=false|latency=0.001|documentsize=2000|outcome=success|failover=false|localport=37486|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=2235|byteswritten=300|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/audio/silence250ms.au|fetchtype=audio|mimetype=audio/basic|incache=false|latency=0.002|documentsize=2000|outcome=success|failover=false|localport=37488|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=2235|byteswritten=300|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:11	log	content=SounDecision: configured DTMF to be indication of human answer	-
18:59:11	log	content=SounDecision: dialed number type set to [res]	-
18:59:11	log	content=dnis: 7513123017	-
18:59:11	log	content=dnum: 9990004328175470041	-
18:59:11	fetch	uri=http://vxmlapps/vxml/amd/audio/silence250ms.au|fetchtype=audio|mimetype=audio/basic|incache=false|latency=0.002|documentsize=2000|outcome=success|failover=false|localport=37490|hostname=vxmlapps|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=46|bytesread=2235|byteswritten=300|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:11	prompt	type=external|URI=audio/silence250ms.au|outcome=success	-
18:59:11	recognition start	inputmodes=dtmf,voice|threshold=50|timeout=2.750|bargeintype=speech|completetimeout=1.700|incompletetimeout=1.700|interdigittimeout=2.000|termtimeout=0.000|termchar='	-
18:59:14	recognition end	result=no input|inputmode=unknown	-
18:59:14	vxml_event	event=noinput	-
18:59:14	log	content=SounDecision: initial - noinput (3032ms = HUMAN)	-
18:59:14	log	content=SounDecision: restart count currently 0	-
18:59:14	log	content=*********Machine Detection variables*********	-
18:59:14	log	content=Human Answered - true	-
18:59:14	log	expr=start,exit,dialogs/say_Greet.vxml.php	-
18:59:14	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/dialogs/say_Greet.vxml.php?amd.amd_disconnect_state=&amd.amd_dtmf=&amd.amd_duration=3032&amd.amd_noinput=true&amd.amd_result=human|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.058|documentsize=32364|outcome=success|failover=false|localport=57996|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=193|bytesread=32682|byteswritten=434|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:14	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/dialogs/say_Greet.vxml.php?amd.amd_disconnect_state=&amd.amd_dtmf=&amd.amd_duration=3032&amd.amd_noinput=true&amd.amd_result=human|fetchtype=vxml|mimetype=text/html	-
18:59:14	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.015|documentsize=17376|outcome=success|failover=false|localport=57998|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=76|bytesread=17677|byteswritten=317|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:14	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:14	asr session	asrengine=dtmf|sessionid=dtmf:linux6425:wichllyp:969|setuptime=0.000	-
18:59:14	log	expr=say_Greet,enter	-
18:59:14	fetch	uri=http://linux2441.wic.west.com/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=108953|outcome=success|failover=false|hostname=linux2441.wic.west.com|urilength=59|cachedecision=in(Last Modified)	-
18:59:14	document dump	URL=http://linux2441.wic.west.com/ecmascripts/wicstd/dynocat.js|fetchtype=script|mimetype=application/javascript	-
18:59:14	log	expr=WicStdPromptAndCollect version 1.14.0 (20180413)	-
18:59:14	fetch	uri=http://linux2441.wic.west.com/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=1537|outcome=success|failover=false|hostname=linux2441.wic.west.com|urilength=58|cachedecision=in(Last Modified)	-
18:59:14	document dump	URL=http://linux2441.wic.west.com/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
18:59:14	fetch	uri=http://linux2441.wic.west.com/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.013|documentsize=87|outcome=success|failover=false|localport=58000|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=359|byteswritten=509|cachedecision=n/a|method=POST	-
18:59:14	document dump	URL=http://linux2441.wic.west.com/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
18:59:14	fetch	uri=http://promptstore/voice/samsclub/refillreminder/es-us/Greet.wav|fetchtype=audio|mimetype=audio/x-wav|incache=false|latency=0.006|documentsize=63636|outcome=success|failover=false|localport=45268|hostname=promptstore|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=64|bytesread=63873|byteswritten=234|cachedecision=ca(vxml maxage)(Last Modified)|method=GET	-
18:59:14	prompt	type=external|URI=http://promptstore/voice/samsclub/refillreminder/es-us/Greet.wav|outcome=success	-
18:59:14	system response	latency=0.135	-
18:59:22	recognition start	inputmodes=dtmf|threshold=20|timeout=0.003|bargeintype=speech|completetimeout=1.500|incompletetimeout=0.000|interdigittimeout=1.750|termtimeout=0.000|termchar=#	-
18:59:22	recognition end	result=no input|inputmode=unknown	-
18:59:22	vxml_event	event=noinput	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=1537|outcome=success|failover=false|hostname=linux2441.wic.west.com|urilength=58|cachedecision=in(Last Modified)	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.015|documentsize=87|outcome=success|failover=false|localport=58010|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=359|byteswritten=756|cachedecision=n/a|method=POST	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.008|documentsize=1538|outcome=success|failover=false|localport=58012|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=1812|byteswritten=701|cachedecision=n/a|method=POST	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript|incache=true|latency=0.000|documentsize=1537|outcome=success|failover=false|hostname=linux2441.wic.west.com|urilength=58|cachedecision=in(Last Modified)	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/ecmascripts/wicstd/parser.js|fetchtype=script|mimetype=application/javascript	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.015|documentsize=87|outcome=success|failover=false|localport=58014|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=359|byteswritten=750|cachedecision=n/a|method=POST	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/webservices/wicstd/drrlogging.xml.php|fetchtype=data|mimetype=text/xml	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml|incache=false|latency=0.008|documentsize=1429|outcome=success|failover=false|localport=58016|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=67|bytesread=1703|byteswritten=665|cachedecision=n/a|method=POST	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/webservices/wicstd/txllogging.xml.php|fetchtype=data|mimetype=text/xml	-
18:59:22	log	expr=Summary : MAXFAIL,undefined,0,1,undefined,undefined,undefined	-
18:59:22	log	expr=WicStdPromptAndCollect END	-
18:59:22	log	expr=say_Greet,exit,database/db_GetDrugNames.vxml.php	-
18:59:22	log	expr=F2 F2	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/database/db_GetDrugNames.vxml.php?formField=|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.086|documentsize=1157|outcome=success|failover=false|localport=58018|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=107|bytesread=1432|byteswritten=348|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/database/db_GetDrugNames.vxml.php?formField=|fetchtype=vxml|mimetype=text/html	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.015|documentsize=17376|outcome=success|failover=false|localport=58020|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=76|bytesread=17677|byteswritten=317|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/root.vxml.php|fetchtype=vxml|mimetype=text/html	-
18:59:22	log	expr=db_GetDrugNames,enter	-
18:59:22	log	expr=db_GetDrugNames,exit,database/prompts/prompt_RPC.vxml.php	-
18:59:22	log	expr=db_GetDrugNames,exit,prompts/prompt_Minor.vxml.php	-
18:59:22	fetch	uri=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/prompts/prompt_Minor.vxml.php|fetchtype=vxml|mimetype=text/html|incache=false|latency=0.069|documentsize=63850|outcome=success|failover=false|localport=58022|hostname=linux2441.wic.west.com|exlocalport=0|httpstatus=200|httpstatusdesc=OK|urilength=92|bytesread=64200|byteswritten=333|cachedecision=nc(pragma no-cache)|method=GET	-
18:59:22	document dump	URL=http://linux2441.wic.west.com/vxml/samsclub/refillreminder/dev/prompts/prompt_Minor.vxml.php|fetchtype=vxml|mimetype=text/html	-
